run_id,quant_mode,iteration,policy_cuda_ms,policy_wall_ms,step_1_ms,step_2_ms,step_3_ms,step_4_ms,step_5_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T180721_int8_wo_9c184a,int8_weight_only,189,543.97284,544.01262,79.91399,78.87667,78.23257,78.42201,79.00678,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,190,537.97351,538.01487,79.14189,78.65856,77.93254,78.44154,77.63872,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,191,540.15503,540.19473,79.30982,78.58893,78.75891,78.81011,78.42201,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,192,537.22546,537.26635,78.88998,77.02928,77.27405,77.71751,81.36909,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,193,560.54645,560.5882,79.51251,85.36884,87.24685,82.51891,78.3401,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,194,540.40625,540.44727,78.96166,78.55002,78.47731,78.50701,78.57869,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,195,543.76239,543.80313,79.23917,79.06608,78.93401,78.83264,80.67277,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,196,544.14551,544.18504,80.3369,79.19308,79.09578,79.11834,79.26067,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,197,554.48975,554.53163,79.45011,80.84275,88.57497,79.36512,78.15885,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,198,588.58337,588.62092,79.96723,77.67565,77.14816,77.72057,77.42361,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,199,535.33527,535.37536,79.96416,78.48346,77.93459,77.73798,78.10867,2327.315,3942.0
