run_id,backend,iteration,cuda_ms,wall_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T182249_bf16_eager,bf16_eager,499,66.074623,66.13074,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,500,63.16851,63.209564,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,501,61.253632,61.287611,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,502,60.455936,60.488661,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,503,60.790783,60.823656,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,504,60.543903,60.574391,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,505,60.883968,60.914055,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,506,60.791809,60.823866,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,507,60.56448,60.595631,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,508,60.668926,60.699465,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,509,60.515327,60.546299,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,510,60.357632,60.387753,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,511,60.255234,60.287236,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,512,60.723103,60.754227,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,513,60.496895,60.524408,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,514,60.337151,60.364901,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,515,60.312576,60.340756,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,516,60.309505,60.339664,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,517,60.35968,60.386982,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,518,60.531712,60.559444,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,519,60.552193,60.582206,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,520,60.482559,60.5149,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,521,60.979198,61.011236,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,522,60.701694,60.74007,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,523,61.902847,61.936541,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,524,60.479488,60.510061,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,525,60.645374,60.676121,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,526,60.226559,60.253844,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,527,60.183552,60.210373,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,528,60.49168,60.516714,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,529,60.184479,60.209351,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,530,60.312576,60.341357,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,531,60.077057,60.103544,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,532,60.239872,60.266518,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,533,60.260353,60.291164,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,534,61.775871,61.808623,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,535,60.64333,60.675771,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,536,60.700672,60.731916,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,537,60.93005,60.960732,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,538,60.548096,60.584541,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,539,64.248833,64.287094,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,540,63.353855,63.387397,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,541,60.879871,60.913554,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,542,61.462528,61.496471,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,543,61.456448,61.491552,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,544,60.474369,60.506145,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,545,60.399586,60.435724,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,546,60.611584,60.64284,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,547,60.554241,60.586265,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,548,60.466175,60.49854,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,549,60.562431,60.594791,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,550,60.602367,60.633983,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,551,60.414974,60.447556,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,552,60.765182,60.796868,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,553,60.838913,60.871576,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,554,60.932095,60.962956,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,555,60.54195,60.583019,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,556,60.979198,61.013511,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,557,61.384705,61.417585,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,558,61.727745,61.760574,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,559,61.807617,61.840914,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,560,62.640129,62.674087,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,561,60.694527,60.728149,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,562,60.737473,60.771099,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,563,60.687359,60.720946,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,564,60.743679,60.77702,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,565,60.588032,60.620569,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,566,60.599297,60.632181,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,567,60.727295,60.761652,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,568,61.197311,61.231628,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,569,60.403713,60.433911,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,570,60.787712,60.819309,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,571,60.779518,60.817455,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,572,62.117889,62.152705,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,573,60.654591,60.685811,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,574,60.654591,60.689557,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,575,61.048832,61.084374,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,576,60.470272,60.50273,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,577,62.141441,62.179886,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,578,66.990082,67.031912,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,579,68.981857,69.018405,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,580,62.212097,62.248114,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,581,61.614143,61.647273,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,582,60.615681,60.652128,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,583,64.957535,65.000355,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,584,62.190594,62.226984,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,585,60.696575,60.729703,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,586,60.702656,60.734371,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,587,60.751873,60.783413,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,588,60.442623,60.474006,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,589,60.563519,60.594601,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,590,60.297184,60.327443,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,591,60.384254,60.41663,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,592,60.619778,60.650105,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,593,60.933121,60.960002,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,594,60.410881,60.43867,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,595,60.338177,60.369251,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,596,60.721153,60.750852,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,597,60.600319,60.627683,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,598,60.405762,60.433761,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,599,60.264576,60.290995,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,600,60.647423,60.67975,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,601,60.655617,60.687925,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,602,60.90752,60.941498,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,603,60.553215,60.588019,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,604,60.639233,60.670403,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,605,60.355583,60.388256,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,606,60.45491,60.482733,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,607,60.253185,60.285275,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,608,60.841984,60.869845,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,609,60.453888,60.480248,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,610,60.418049,60.444041,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,611,60.201984,60.23414,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,612,61.062145,61.098351,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,613,63.196064,63.228932,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,614,61.705215,61.74175,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,615,60.596256,60.629236,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,616,60.484608,60.515795,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,617,61.209633,61.241006,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,618,60.395519,60.425176,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,619,60.729343,60.758427,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,620,61.712383,61.743714,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,621,60.436481,60.467684,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,622,60.452866,60.484587,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,623,60.481537,60.512559,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,624,61.538303,61.573297,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,625,60.650463,60.6846,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,626,60.643265,60.675132,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,627,60.799904,60.830672,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,628,60.537792,60.569265,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,629,60.600319,60.632833,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,630,60.635136,60.667056,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,631,60.806015,60.837896,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,632,60.498943,60.52977,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,633,60.654591,60.682496,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,634,60.198914,60.227066,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,635,60.269569,60.297358,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,636,61.517822,61.549021,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,637,60.5952,60.624618,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,638,60.518398,60.547695,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,639,60.514305,60.542665,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,640,60.422146,60.45433,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,641,60.64333,60.676004,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,642,60.653568,60.699638,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,643,62.711807,62.745683,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,644,61.080578,61.111997,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,645,60.478462,60.508692,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,646,60.641281,60.668289,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,647,60.300289,60.326773,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,648,60.198914,60.225233,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,649,60.312576,60.338314,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,650,60.120064,60.145896,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,651,60.24192,60.268834,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,652,60.488705,60.515604,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,653,60.87373,60.907064,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,654,64.861183,64.89544,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,655,61.839359,61.872234,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,656,60.719105,60.751475,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,657,60.895233,60.928215,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,658,60.580864,60.612336,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,659,60.354561,60.38434,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,660,60.807167,60.837245,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,661,60.670975,60.702524,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,662,60.897282,60.928786,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,663,60.805119,60.83495,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,664,60.331009,60.361458,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,665,60.496895,60.529371,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,666,60.408833,60.441266,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,667,60.461025,60.493474,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,668,61.290497,61.324323,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,669,62.924801,62.960082,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,670,60.453888,60.487533,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,671,60.855297,60.891105,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,672,60.965889,60.998476,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,673,60.633087,60.661037,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,674,60.10675,60.133734,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,675,60.496895,60.526616,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,676,60.50304,60.535493,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,677,60.781567,60.812188,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,678,61.02528,61.053899,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,679,60.522369,60.548697,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,680,60.64333,60.674001,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,681,60.531712,60.563715,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,682,60.720127,60.752347,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,683,60.540928,60.57184,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,684,61.020161,61.050293,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,685,60.35968,60.389981,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,686,60.538879,60.567762,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,687,60.349442,60.375565,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,688,60.225536,60.251975,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,689,60.342274,60.369063,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,690,60.147713,60.174761,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,691,60.336128,60.362089,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,692,60.372993,60.398708,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,693,60.562431,60.590085,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,694,60.744705,60.775841,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,695,60.631039,60.66261,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,696,60.874752,60.906174,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,697,60.387329,60.417523,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,698,60.721153,60.751987,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,699,60.619778,60.653342,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,700,60.713985,60.753479,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,701,66.788353,66.823086,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,702,63.167488,63.200792,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,703,60.547073,60.579314,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,704,60.451839,60.483427,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,705,60.603394,60.634728,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,706,60.402687,60.435587,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,707,60.765182,60.795798,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,708,60.420097,60.451277,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,709,60.543999,60.575388,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,710,60.650497,60.681987,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,711,60.446785,60.478587,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,712,60.619778,60.658272,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,713,60.647423,60.679722,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,714,60.655487,60.687867,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,715,60.563519,60.596267,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,716,60.888065,60.91969,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,717,60.846081,60.880767,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,718,60.708862,60.741757,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,719,60.725246,60.758319,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,720,61.077503,61.186598,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,721,60.294144,60.327506,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,722,60.249088,60.281339,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,723,60.453888,60.486993,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,724,60.048386,60.081397,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,725,61.040642,61.077645,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,726,63.436798,63.470696,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,727,60.471294,60.505848,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,728,61.111298,61.145871,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,729,61.100033,61.137045,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,730,61.004673,61.037699,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,731,60.922878,60.955927,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,732,60.686337,60.720147,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,733,60.761089,60.793154,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,734,61.328384,61.360872,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,735,61.601791,61.635494,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,736,61.518848,61.553271,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,737,61.001728,61.033753,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,738,60.557312,60.588833,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,739,60.254208,60.285358,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,740,60.383232,60.413667,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,741,60.645374,60.675705,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,742,60.274689,60.307949,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,743,60.578945,60.61344,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,744,62.041088,62.074534,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,745,63.775745,63.811452,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,746,60.505089,60.536456,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,747,60.566528,60.597359,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,748,60.424191,60.455735,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,749,60.756992,60.787945,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,750,61.057022,61.088455,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,751,60.996609,61.028854,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,752,61.493248,61.523185,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,753,60.603394,60.630341,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,754,60.494846,60.522099,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,755,60.132351,60.160746,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,756,60.428288,60.46325,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,757,60.81741,60.850401,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,758,60.435455,60.461606,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,759,60.423168,60.456107,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,760,60.451839,60.482576,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,761,60.969982,61.002235,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,762,60.450817,60.48493,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,763,61.885406,61.919124,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,764,63.377407,63.411656,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,765,66.788353,66.820994,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,766,65.854462,65.945681,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,767,61.746178,61.842892,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,768,61.152256,61.180347,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,769,61.252609,61.282939,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,770,60.922878,60.953664,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,771,60.602367,60.62945,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,772,60.490753,60.51685,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,773,60.470272,60.496272,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,774,60.409855,60.440437,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,775,60.639233,60.671519,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,776,60.54195,60.573936,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,777,60.865505,60.895716,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,778,60.314625,60.346893,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,779,60.694527,60.723585,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,780,60.536831,60.567444,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,781,60.878849,60.90843,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,782,60.679169,60.711092,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,783,60.836864,60.866262,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,784,60.623871,60.654256,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,785,60.78669,60.818082,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,786,60.663807,60.696795,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,787,60.914688,60.951591,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,788,61.534206,61.569452,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,789,60.962814,60.993389,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,790,60.658688,60.690283,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,791,60.861439,60.892742,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,792,60.537857,60.57024,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,793,60.750847,60.78511,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,794,60.442623,60.469271,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,795,60.555264,60.583915,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,796,60.490719,60.519606,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,797,60.490753,60.517942,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,798,60.579842,60.60761,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,799,60.452866,60.481164,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,800,60.596161,60.624391,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,801,60.386303,60.416493,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,802,60.597248,60.630312,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,803,60.676098,60.713357,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,804,60.584896,60.616056,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,805,60.693504,60.724117,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,806,60.615681,60.644308,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,807,60.537857,60.566123,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,808,60.233727,60.261144,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,809,60.550274,60.576922,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,810,60.400639,60.427023,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,811,60.521473,60.548229,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,812,60.257278,60.283446,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,813,60.68224,60.708879,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,814,60.3904,60.422514,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,815,61.063168,61.095039,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,816,60.670975,60.702607,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,817,60.807167,60.837979,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,818,60.515327,60.544783,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,819,60.787712,60.82203,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,820,66.259972,66.311555,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,821,64.884766,64.924889,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,822,60.304382,60.335874,4014.374,4256.0
