run_id,quant_mode,iteration,policy_cuda_ms,policy_wall_ms,step_1_ms,step_2_ms,step_3_ms,step_4_ms,step_5_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T182727_fake_int4_854bb9,fake_int4_backbone,81,446.05469,446.11122,60.17434,60.53581,61.55264,59.81296,59.52819,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,82,448.56073,448.60574,60.32179,62.01549,59.76179,60.73853,59.78934,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,83,446.10883,446.15676,60.4119,59.76883,59.77293,59.66541,60.94643,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,84,445.61905,445.66901,62.16602,59.65722,59.48518,61.52499,59.64297,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,85,447.67841,447.72732,60.74563,61.28221,59.6265,60.04745,61.68064,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,86,555.40332,555.4507,60.52147,60.22349,59.51488,59.69715,59.7033,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,87,452.82419,452.87719,61.04985,60.79181,60.06259,61.7728,63.23098,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,88,458.32693,458.37871,62.33411,59.66438,59.46061,61.82919,59.62752,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,89,463.25183,463.30458,63.06509,63.05584,68.78003,60.73754,60.12928,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,90,459.43753,459.48591,60.15479,59.54557,59.81491,59.52,59.63776,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,91,451.18469,451.23475,60.58905,59.6224,61.37959,60.47232,59.6224,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,92,444.47849,444.52455,60.31869,59.71046,59.54457,59.41872,59.39302,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,93,468.34201,468.38755,60.49382,59.64698,59.52621,59.7463,59.43398,3994.479,6004.0
20260729T182727_fake_int4_854bb9,fake_int4_backbone,94,446.75421,446.82991,60.10471,59.61216,59.48723,59.52829,59.45958,3994.479,6004.0
