run_id,backend,denoising_steps,iteration,policy_cuda_ms,policy_wall_ms,denoiser_total_ms,per_step_mean_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T183102_bf16_eager,bf16_eager,2,196,201.46358,201.53833,60.16512,60.16512,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,197,201.80217,201.87719,59.98387,59.98387,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,198,212.36543,212.44407,59.99411,59.99411,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,199,198.88957,198.96522,60.0064,60.0064,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,200,199.29193,199.36881,60.38323,60.38323,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,201,198.94646,199.02141,60.19366,60.19366,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,202,236.9407,237.01587,60.10368,60.10368,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,203,198.50131,198.57615,59.88966,59.88966,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,204,198.62048,198.69507,60.00742,60.00742,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,205,201.24553,201.31985,60.22349,60.22349,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,206,199.45412,199.52939,60.30131,60.30131,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,207,199.29501,199.37123,60.13338,60.13338,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,208,202.41187,202.49488,60.19168,60.19168,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,209,198.81683,198.8914,59.99309,59.99309,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,210,199.06822,199.14185,60.0873,60.0873,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,211,198.55206,198.63324,59.98694,59.98694,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,212,198.51526,198.58966,59.99411,59.99411,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,213,202.20448,202.27941,60.60237,60.60237,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,214,212.25171,212.33158,60.18963,60.18963,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,215,199.4144,199.48997,59.93465,59.93465,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,216,237.06125,237.14033,61.1328,61.1328,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,217,262.4949,262.57125,59.96135,59.96135,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,218,198.73686,198.80966,59.95008,59.95008,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,219,207.88077,207.95853,60.20506,60.20506,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,220,199.02118,199.10071,60.60237,60.60237,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,221,266.2283,266.3058,60.0392,60.0392,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,222,218.61121,218.68593,60.12621,60.12621,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,223,223.33801,223.41494,60.08618,60.08618,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,224,266.91025,266.98604,59.86406,59.86406,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,225,198.27066,198.34458,59.94189,59.94189,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,226,212.16211,212.23738,60.12826,60.12826,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,227,198.05737,198.12877,59.97056,59.97056,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,228,198.34595,198.42232,59.93062,59.93062,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,229,198.81642,198.89125,59.98387,59.98387,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,230,201.0361,201.1152,60.58803,60.58803,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,231,199.03004,199.1125,60.13543,60.13543,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,232,198.89923,198.97624,59.95942,59.95942,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,233,221.25194,221.32992,60.18861,60.18861,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,234,266.32812,266.40412,59.96954,59.96954,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,235,198.33638,198.41234,59.97261,59.97261,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,236,204.21356,204.2904,60.02698,60.02698,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,237,205.53859,205.61318,60.04122,60.04122,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,238,269.99023,270.06446,60.07911,60.07911,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,239,202.60643,202.68095,60.24499,60.24499,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,240,205.8336,205.91039,60.07091,60.07091,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,241,200.25206,200.32874,59.93062,59.93062,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,242,198.66656,198.74,60.17853,60.17853,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,243,198.96608,199.04136,60.06272,60.06272,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,244,202.59082,202.66364,60.08218,60.08218,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,245,215.3479,215.42897,62.33088,62.33088,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,246,209.18489,209.26268,60.90454,60.90454,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,247,199.83939,199.91757,60.18157,60.18157,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,248,204.72633,204.80172,60.36378,60.36378,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,249,203.32358,203.40366,60.31462,60.31462,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,250,199.64592,199.72629,60.46522,60.46522,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,251,199.39622,199.47181,60.00947,60.00947,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,252,199.70874,199.7891,60.37299,60.37299,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,253,205.49168,205.58296,59.93785,59.93785,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,254,200.15059,200.22684,60.04326,60.04326,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,255,199.39824,199.47892,60.28592,60.28592,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,256,200.06311,200.14084,60.65869,60.65869,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,257,200.25331,200.40239,60.24499,60.24499,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,258,199.62244,199.70565,60.52352,60.52352,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,259,197.04234,197.11757,60.24806,60.24806,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,260,199.87744,199.9831,60.08723,60.08723,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,261,267.06354,267.14899,60.08128,60.08128,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,262,254.54272,254.6251,60.26448,60.26448,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,263,198.90288,198.98096,60.03609,60.03609,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,264,201.40819,201.64474,62.32576,62.32576,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,265,203.74333,203.81937,60.25728,60.25728,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,266,201.03552,201.11517,60.2327,60.2327,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,267,272.01697,272.10225,60.64537,60.64537,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,268,200.11188,200.19625,60.14054,60.14054,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,269,199.96252,200.04403,60.24704,60.24704,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,270,210.8752,210.96483,66.11353,66.11353,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,271,201.97894,202.06149,60.37811,60.37811,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,272,201.1962,201.27447,60.35046,60.35046,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,273,199.19241,199.26849,60.13638,60.13638,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,274,204.27332,204.35402,61.67654,61.67654,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,275,200.16304,200.24613,59.96851,59.96851,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,276,200.39737,200.47717,60.35866,60.35866,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,277,200.30032,200.38008,60.38425,60.38425,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,278,202.59213,202.66969,60.09971,60.09971,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,279,200.15169,200.22761,60.1088,60.1088,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,280,202.86285,202.9408,59.9552,59.9552,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,281,204.8194,204.89734,62.96166,62.96166,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,282,226.63095,226.70751,60.08422,60.08422,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,283,199.99754,200.07605,61.54445,61.54445,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,284,198.77638,198.85206,60.00435,60.00435,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,285,198.7007,198.77757,60.00742,60.00742,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,286,198.55917,198.63317,59.88966,59.88966,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,287,201.15091,201.23209,61.90387,61.90387,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,288,198.96794,199.0435,60.15385,60.15385,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,289,199.36893,199.44585,60.02176,60.02176,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,290,207.97293,208.05751,68.0601,68.0601,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,291,274.83148,274.92428,63.54227,63.54227,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,292,230.52246,230.60603,64.18125,64.18125,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,293,251.71146,251.79766,65.00249,65.00249,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,294,205.76524,205.84968,61.2608,61.2608,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,295,202.70554,202.78413,62.17318,62.17318,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,296,199.84084,199.91704,60.19789,60.19789,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,297,201.56512,201.64381,60.19277,60.19277,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,298,199.79843,199.87265,60.09446,60.09446,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,2,299,199.895,199.9704,60.36787,60.36787,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,0,323.29523,323.38239,181.19578,60.39859,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,1,328.16449,328.25072,181.31047,60.43682,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,2,324.40674,324.49119,182.96947,60.98982,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,3,333.00644,333.08809,179.59015,59.86338,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,4,329.28522,329.39884,184.52579,61.5086,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,5,336.60587,336.69558,183.51923,61.17308,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,6,320.50674,320.59019,180.89181,60.29727,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,7,322.80902,322.89122,182.98256,60.99419,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,8,330.11536,330.19653,180.87341,60.29114,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,9,321.44196,321.52733,181.62176,60.54059,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,10,320.55701,320.64072,180.77488,60.25829,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,11,320.70676,320.79105,181.75181,60.58394,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,12,321.54846,321.63259,181.60944,60.53648,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,13,325.03372,325.11678,183.23549,61.0785,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,14,340.60754,340.70268,184.15203,61.38401,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,15,320.84827,320.92926,179.43757,59.81252,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,16,323.31357,323.39776,179.36377,59.78792,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,17,339.19849,339.30962,179.88506,59.96169,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,18,395.12079,395.21229,179.69046,59.89682,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,19,323.68021,323.77262,181.11181,60.3706,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,20,331.35422,331.45385,181.67603,60.55868,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,21,324.13211,324.21683,182.30378,60.76793,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,22,323.12601,323.21053,181.38314,60.46105,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,23,323.28116,323.36481,181.02681,60.34227,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,24,333.02066,333.10471,180.08064,60.02688,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,25,321.16849,321.25042,179.70378,59.90126,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,26,324.56482,324.64519,180.12659,60.0422,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,27,324.21133,324.29498,180.87114,60.29038,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,28,321.50879,321.59085,180.23427,60.07809,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,29,331.61255,331.693,179.82748,59.94249,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,30,340.20422,340.30465,184.62006,61.54002,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,31,419.25357,419.34695,179.97414,59.99138,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,32,397.6615,397.74572,179.85434,59.95145,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,33,338.30115,338.39124,179.80208,59.93403,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,34,321.32907,321.41254,179.68442,59.89481,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,35,331.05649,331.1403,179.52666,59.84222,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,36,393.04608,393.12995,179.71098,59.90366,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,37,357.11871,357.21338,179.63197,59.87732,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,38,321.70142,321.78247,180.00077,60.00026,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,39,361.49719,361.58378,183.52026,61.17342,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,40,323.32678,323.40916,182.14602,60.71534,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,41,349.1344,349.21757,179.26874,59.75625,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,42,352.31451,352.399,190.60522,63.53507,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,43,347.45309,347.53418,179.4192,59.8064,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,44,385.31717,385.39836,179.64042,59.88014,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,45,335.87863,335.96646,179.49184,59.83061,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,46,320.94711,321.03007,179.56957,59.85652,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,47,354.19174,354.27284,179.8103,59.93677,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,48,328.57419,328.65716,179.41299,59.80433,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,49,346.36557,346.45742,184.71014,61.57005,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,50,397.30634,397.3928,181.98224,60.66075,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,51,331.70035,331.78366,179.8656,59.9552,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,52,328.75089,328.83412,181.58695,60.52898,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,53,327.01202,327.09613,181.54599,60.51533,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,54,329.51398,329.61157,182.53635,60.84545,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,55,402.29745,402.38655,182.86477,60.95492,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,56,328.43375,328.51765,180.37792,60.12597,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,57,391.01486,391.09735,179.79187,59.93062,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,58,341.00385,341.08483,179.51846,59.83949,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,59,320.25092,320.33213,179.42842,59.80947,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,60,320.77747,320.86012,179.31158,59.77053,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,61,332.28726,332.36686,179.71507,59.90502,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,62,355.74005,355.82824,182.72253,60.90751,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,63,333.05063,333.13576,180.96547,60.32182,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,64,330.21051,330.29753,180.67575,60.22525,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,65,323.1319,323.21946,180.92342,60.30781,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,66,392.01056,392.10125,178.95847,59.65282,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,67,322.77869,322.86151,179.80723,59.93574,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,68,343.87613,343.95903,179.69868,59.89956,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,69,331.8418,331.92575,183.30835,61.10278,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,70,322.65063,322.73289,179.00451,59.66817,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,71,342.45428,342.5555,182.84032,60.94677,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,72,323.97363,324.06048,179.96509,59.98836,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,73,342.23639,342.32318,179.45498,59.81833,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,74,362.22058,362.30014,179.33514,59.77838,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,75,357.23386,357.31716,180.47495,60.15832,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,76,386.12531,386.21033,182.47162,60.82387,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,77,327.15085,327.22989,179.83485,59.94495,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,78,322.42465,322.5042,179.37616,59.79205,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,79,333.61169,333.69824,187.56189,62.52063,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,80,378.23279,378.32883,201.58257,67.19419,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,81,338.64584,338.87429,195.61072,65.20357,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,82,336.28766,336.37761,191.33337,63.77779,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,83,345.02441,345.11228,183.53357,61.17786,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,84,372.37045,372.45194,187.25069,62.4169,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,85,328.18835,328.27615,180.3049,60.10163,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,86,320.65555,320.73479,179.31571,59.7719,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,87,323.67587,323.75558,179.74067,59.91356,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,88,397.14246,397.22677,183.35744,61.11915,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,89,325.05573,325.13886,179.09043,59.69681,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,90,335.03809,335.12352,179.09766,59.69922,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,91,388.18628,388.26997,182.63648,60.87883,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,92,324.45898,324.54064,179.70176,59.90059,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,93,332.82797,332.91021,179.17542,59.72514,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,94,323.97095,324.04973,179.46214,59.82071,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,95,326.24951,326.32918,179.42339,59.8078,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,96,329.63742,329.71981,179.53075,59.84358,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,97,347.00394,347.0865,179.57683,59.85894,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,98,322.64502,322.72531,179.59945,59.86648,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,99,326.47147,326.55278,182.88346,60.96115,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,100,325.15424,325.23987,181.38941,60.46314,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,101,330.48489,330.56975,179.30025,59.76675,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,102,332.09982,332.18397,179.63216,59.87739,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,103,335.04791,335.13552,185.16496,61.72165,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,104,332.47778,332.56696,188.63616,62.87872,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,105,371.93234,372.02369,185.29594,61.76531,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,106,328.77969,328.8641,179.32903,59.77634,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,107,321.32104,321.40579,180.25581,60.08527,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,108,323.54715,323.62786,179.43347,59.81116,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,109,325.14203,325.22442,179.63021,59.87674,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,110,339.66541,339.75237,179.62506,59.87502,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,111,327.86713,327.95287,182.36518,60.78839,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,112,339.18954,339.28377,189.33146,63.11049,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,113,335.15158,335.24044,188.14272,62.71424,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,114,341.05795,341.14418,182.82704,60.94235,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,115,327.34055,327.42568,185.20266,61.73422,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,116,323.86914,323.95614,179.60448,59.86816,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,117,323.98624,324.0702,180.19219,60.06406,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,118,324.78516,324.86979,179.47341,59.82447,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,119,323.89456,323.97645,179.38944,59.79648,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,120,379.44882,379.53479,179.83488,59.94496,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,121,320.13504,320.21994,179.24601,59.74867,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,122,322.71231,322.79771,180.30195,60.10065,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,123,326.31372,326.40016,180.17178,60.05726,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,124,326.83917,326.92146,179.47136,59.82379,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,125,322.7312,322.81958,179.44064,59.81355,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,126,327.86298,327.95423,184.46022,61.48674,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,127,325.85989,325.94097,179.95885,59.98628,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,128,322.4617,322.54314,179.34336,59.78112,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,129,324.21692,324.29958,179.71504,59.90501,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,130,338.01709,338.09977,179.29011,59.76337,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,131,334.99435,335.0754,188.73754,62.91251,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,132,326.6868,326.77188,180.19529,60.0651,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,133,334.5285,334.62019,179.55635,59.85212,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,134,409.00632,409.0932,256.65025,85.55008,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,135,326.92572,327.00534,179.3352,59.7784,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,136,322.02655,322.10726,179.58291,59.86097,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,137,328.71677,328.80925,183.45984,61.15328,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,138,322.86612,322.94759,180.63255,60.21085,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,139,324.16742,324.26116,179.72743,59.90914,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,140,321.18604,321.26923,179.55936,59.85312,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,141,327.85178,327.93304,181.27248,60.42416,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,142,324.67749,324.75666,179.91168,59.97056,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,143,334.82242,334.9021,179.79597,59.93199,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,144,331.18591,331.26637,179.78775,59.92925,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,145,321.42151,321.50252,180.05811,60.01937,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,146,322.67581,322.7563,179.54096,59.84699,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,147,322.54471,322.62554,180.5609,60.18697,4013.604,5294.0
20260729T183102_bf16_eager,bf16_eager,3,148,327.05347,327.13552,182.8904,60.96347,4013.604,5294.0
